rk,player,squad,nation,pos,primary_pos,age,ninetys,tag
1504,Kosta Nedeljković,RB Leipzig,SRB,DF,DF,18,5.3,zagueiro_classico
1505,Ivan Nekić,Holstein Kiel,CRO,DF,DF,23,0.8,zagueiro_classico
1506,David Nemeth,St. Pauli,AUT,DF,DF,23,23.7,zagueiro_classico
1507,Luca Netz,Gladbach,GER,DF,DF,21,10.8,lateral_ofensivo
1508,Manuel Neuer,Bayern Munich,GER,GK,GK,38,22.0,goleiro_titular
1509,Florian Neuhaus,Gladbach,GER,MF,MF,27,4.2,meia_criativo
1510,Moritz Nicolas,Gladbach,GER,GK,GK,26,18.2,goleiro_joia
1511,Julian Niehues,Heidenheim,GER,MF,MF,23,1.7,meia_criativo
1512,Justin Njinmah,Werder Bremen,GER,"FW,MF",FW,23,10.6,ponta_dribllador
1513,Niels Nkounkou,Eint Frankfurt,FRA,"DF,MF",DF,23,4.2,lateral_ofensivo
1514,Felix Nmecha,Dortmund,GER,MF,MF,23,16.8,box_to_box
1515,Lukas Nmecha,Wolfsburg,GER,"FW,MF",FW,25,5.2,centroavante_goleador
1516,Arnaud Nordin,Mainz 05,FRA,"DF,MF",DF,26,0.9,zagueiro_classico
1517,Alexander Nübel,Stuttgart,GER,GK,GK,27,34.0,goleiro_titular
1518,Antonio Nusa,RB Leipzig,NOR,"MF,DF",MF,19,17.3,box_to_box
1519,David Odogu,Wolfsburg,GER,DF,DF,18,2.2,zagueiro_classico
1520,Tim Oermann,Bochum,GER,DF,DF,20,24.6,lateral_ofensivo
1521,Ifechukwu Ogbus,Freiburg,SUI,DF,DF,18,0.2,zagueiro_classico
1522,Finn Ole Becker,Hoffenheim,GER,MF,MF,24,7.4,volante_defensivo
1523,Michael Olise,Bayern Munich,FRA,"FW,MF",FW,22,25.9,ponta_dribllador
1524,Jonas Omlin,Gladbach,SUI,GK,GK,30,10.9,goleiro_reserva
1525,Karim Onisiwo,Mainz 05,AUT,"MF,FW",MF,32,1.2,meia_criativo
1526,Frank Onyeka,Augsburg,NGA,MF,MF,26,28.7,volante_defensivo
1527,Loïs Openda,RB Leipzig,BEL,"FW,MF",FW,24,27.3,ponta_dribllador
1528,Gift Orban,Hoffenheim,NGA,FW,FW,22,7.6,centroavante_goleador
1529,Willi Orban,RB Leipzig,HUN,DF,DF,31,24.7,zagueiro_construtor
1530,Ivan Ordets,Bochum,UKR,DF,DF,32,20.7,zagueiro_classico
1531,Patrick Osterhage,Freiburg,GER,MF,MF,24,25.2,volante_defensivo
1532,Assan Ouedraogo,RB Leipzig,GER,MF,MF,18,0.6,volante_defensivo
1533,Salih Özcan,Wolfsburg,TUR,MF,MF,26,3.9,volante_defensivo
1534,Salih Özcan,Dortmund,TUR,MF,MF,26,4.3,volante_defensivo
1535,Exequiel Palacios,Leverkusen,ARG,MF,MF,25,12.8,meia_criativo
1536,João Palhinha,Bayern Munich,POR,MF,MF,29,7.5,volante_defensivo
1537,Mats Pannewig,Bochum,GER,MF,MF,19,3.0,meia_criativo
1538,Kevin Paredes,Wolfsburg,USA,DF,DF,21,1.4,zagueiro_classico
1539,Felix Passlack,Bochum,GER,"DF,MF",DF,26,25.9,lateral_ofensivo
1540,Aleksandar Pavlovic,Bayern Munich,GER,MF,MF,20,16.1,box_to_box
1541,Mads Pedersen,Augsburg,DEN,DF,DF,27,2.6,zagueiro_classico
1542,Jordan Pefok,Union Berlin,USA,FW,FW,28,10.1,segundo_atacante
1543,Daniel Peretz,Bayern Munich,ISR,GK,GK,24,3.0,goleiro_joia
1544,Noah Pesch,Gladbach,CRO,FW,FW,19,0.1,centroavante_goleador
1545,Luca Philipp,Hoffenheim,GER,GK,GK,23,6.0,goleiro_joia
1546,Maximilian Philipp,Freiburg,GER,"MF,FW",MF,30,0.2,meia_criativo
1547,Benedikt Pichler,Holstein Kiel,AUT,FW,FW,27,8.7,segundo_atacante
1548,Amos Pieper,Werder Bremen,GER,DF,DF,26,16.6,zagueiro_classico
1549,Marvin Pieringer,Heidenheim,GER,"FW,MF",FW,24,24.5,ponta_dribllador
1550,Alassane Pléa,Gladbach,FRA,"MF,FW",MF,31,21.1,box_to_box
1551,Finn Porath,Holstein Kiel,GER,"DF,MF",DF,27,21.9,lateral_ofensivo
1552,Yussuf Poulsen,RB Leipzig,DEN,"FW,MF",FW,30,4.2,centroavante_goleador
1553,Alexander Prass,Hoffenheim,AUT,DF,DF,23,17.4,lateral_ofensivo
1554,David Preu,Union Berlin,GER,"MF,DF",MF,19,1.3,volante_defensivo
1555,Grischa Prömel,Hoffenheim,GER,MF,MF,29,1.9,volante_defensivo
1556,Ivan Prtajin,Union Berlin,CRO,FW,FW,28,1.8,centroavante_goleador
1557,Tymoteusz Puchacz,Holstein Kiel,POL,DF,DF,25,4.4,lateral_ofensivo
1558,Leopold Querfeld,Union Berlin,AUT,DF,DF,20,19.4,lateral_ofensivo
1559,Grant Ranos,Gladbach,ARM,FW,FW,21,0.2,centroavante_goleador
1560,David Raum,RB Leipzig,GER,DF,DF,26,19.8,lateral_ofensivo
1561,Rocco Reitz,Gladbach,GER,MF,MF,22,20.3,volante_defensivo
1562,Nicolai Remberg,Holstein Kiel,GER,MF,MF,24,26.9,volante_defensivo
1563,Elvis Rexhbeçaj,Augsburg,KVX,MF,MF,26,19.8,volante_defensivo
1564,Gio Reyna,Dortmund,USA,MF,MF,21,3.9,meia_criativo
1565,Fabian Rieder,Stuttgart,SUI,"MF,FW",MF,22,9.6,meia_criativo
1566,Lasse Rieß,Mainz 05,GER,GK,GK,23,2.0,goleiro_joia
1567,Lars Ritzka,St. Pauli,GER,"DF,MF",DF,26,10.2,zagueiro_classico
1568,Mads Roerslev,Wolfsburg,DEN,DF,DF,25,3.3,zagueiro_classico
1569,Merlin Röhl,Freiburg,GER,"MF,FW",MF,22,10.7,volante_defensivo
1570,Lasse Rosenboom,Holstein Kiel,GER,DF,DF,22,19.3,lateral_ofensivo
1571,Max Rosenfelder,Freiburg,GER,DF,DF,21,13.9,zagueiro_classico
1572,Tom Rothe,Union Berlin,GER,"DF,MF",DF,19,18.6,lateral_ofensivo
1573,Anthony Rouault,Stuttgart,FRA,DF,DF,23,13.5,zagueiro_classico
1574,Jérôme Roussillon,Union Berlin,FRA,"DF,MF",DF,31,1.5,zagueiro_classico
1575,Julian Ryerson,Dortmund,NOR,DF,DF,26,25.1,lateral_ofensivo
1576,Frederik Rønnow,Union Berlin,DEN,GK,GK,31,28.0,goleiro_titular
1577,Elias Saad,St. Pauli,TUN,"FW,MF",FW,24,10.0,ponta_dribllador
1578,Marcel Sabitzer,Dortmund,AUT,MF,MF,30,18.0,volante_defensivo
1579,Faik Sakar,RB Leipzig,GER,MF,MF,16,0.0,volante_defensivo
1580,Manolis Saliakas,St. Pauli,GRE,"MF,DF",MF,27,25.7,volante_defensivo
1581,Roland Sallai,Freiburg,HUN,"FW,MF",FW,27,0.5,segundo_atacante
1582,Diadie Samassékou,Hoffenheim,MLI,MF,MF,28,3.2,volante_defensivo
1583,Philipp Sander,Gladbach,GER,MF,MF,26,15.6,volante_defensivo
1584,James Sands,St. Pauli,USA,"MF,DF",MF,24,5.0,volante_defensivo
1585,Leroy Sané,Bayern Munich,GER,FW,FW,28,18.2,ponta_dribllador
1586,Kaishu Sano,Mainz 05,JPN,MF,MF,23,33.8,volante_defensivo
1587,Kauã Santos,Eint Frankfurt,BRA,GK,GK,21,8.5,goleiro_joia
1588,Joe Scally,Gladbach,USA,DF,DF,21,28.6,zagueiro_construtor
1589,András Schäfer,Union Berlin,HUN,MF,MF,25,17.0,volante_defensivo
1590,Patrik Schick,Leverkusen,CZE,FW,FW,28,18.7,centroavante_goleador
1591,Stefan Schimmer,Heidenheim,GER,"FW,MF",FW,30,2.7,centroavante_goleador
1592,Xaver Schlager,RB Leipzig,AUT,MF,MF,26,2.0,meia_criativo
1593,Keven Schlotterbeck,Augsburg,GER,DF,DF,27,14.4,zagueiro_classico
1594,Nico Schlotterbeck,Dortmund,GER,DF,DF,24,22.0,zagueiro_construtor
1595,Romano Schmid,Werder Bremen,AUT,MF,MF,24,31.5,box_to_box
1596,Jan Schöppner,Heidenheim,GER,MF,MF,25,29.8,volante_defensivo
1597,Marvin Schulz,Holstein Kiel,GER,"MF,DF",MF,29,3.4,volante_defensivo
1598,Alexander Schwolow,Union Berlin,GER,GK,GK,32,6.0,goleiro_reserva
1599,Léo Scienza,Heidenheim,BRA,"FW,MF",FW,25,12.8,ponta_dribllador
1600,Nicolas Seiwald,RB Leipzig,AUT,"MF,DF",MF,23,23.2,volante_defensivo
1601,Benjamin Šeško,RB Leipzig,SVN,"FW,MF",FW,21,26.4,ponta_dribllador
1602,Armindo Sieb,Mainz 05,GER,"FW,MF",FW,21,8.5,ponta_dribllador
1603,Tim Siersleben,Heidenheim,GER,DF,DF,24,13.1,zagueiro_classico
1604,Kiliann Sildillia,Freiburg,FRA,DF,DF,22,8.9,zagueiro_classico
1605,André Silva,Werder Bremen,POR,FW,FW,28,4.2,centroavante_goleador
1606,André Silva,RB Leipzig,POR,"FW,MF",FW,28,1.5,segundo_atacante
1607,Mohamed Simakan,RB Leipzig,FRA,DF,DF,24,0.6,zagueiro_classico
1608,Xavi Simons,RB Leipzig,NED,MF,MF,21,23.9,box_to_box
1609,Danel Sinani,St. Pauli,LUX,"FW,MF",FW,27,13.9,segundo_atacante
1610,Tobias Sippel,Gladbach,GER,GK,GK,36,0.7,goleiro_reserva
1611,Ibrahima Sissoko,Bochum,MLI,MF,MF,26,29.0,volante_defensivo
1612,Tim Skarke,Union Berlin,GER,"FW,MF",FW,27,12.9,ponta_dribllador
1613,Ellyes Skhiri,Eint Frankfurt,TUN,MF,MF,29,24.8,volante_defensivo
1614,Leo Skiri Østigård,Hoffenheim,NOR,DF,DF,24,10.3,zagueiro_classico
1615,Andreas Skov Olsen,Wolfsburg,DEN,"FW,MF",FW,24,5.9,segundo_atacante
1616,Robert Skov,Union Berlin,DEN,"DF,MF",DF,28,9.5,lateral_ofensivo
1617,Steven Skrzybski,Holstein Kiel,GER,"MF,FW",MF,31,14.7,meia_criativo
1618,Eric Smith,St. Pauli,SWE,"DF,MF",DF,27,31.4,zagueiro_construtor
1619,Anton Stach,Hoffenheim,GER,"MF,DF",MF,25,28.7,volante_defensivo
1620,Jens Stage,Werder Bremen,DEN,MF,MF,27,24.5,box_to_box
1621,Josip Stanišić,Bayern Munich,CRO,DF,DF,24,9.7,lateral_ofensivo
1622,Niklas Stark,Werder Bremen,GER,DF,DF,29,23.4,zagueiro_classico
1623,Pascal Stenzel,Stuttgart,GER,DF,DF,28,3.2,zagueiro_classico
1624,Leonidas Stergiou,Stuttgart,SUI,DF,DF,22,9.5,lateral_ofensivo
1625,Finley Stevens,St. Pauli,WAL,DF,DF,21,0.0,zagueiro_classico
1626,Angelo Stiller,Stuttgart,GER,MF,MF,23,30.5,box_to_box
1627,Kevin Stöger,Gladbach,AUT,MF,MF,30,17.2,box_to_box
1628,Niklas Süle,Dortmund,GER,DF,DF,28,11.7,zagueiro_classico
1629,Mattias Svanberg,Wolfsburg,SWE,MF,MF,25,13.5,meia_criativo
1630,Daniel Svensson,Dortmund,SWE,"DF,FW",DF,22,8.7,lateral_ofensivo
1631,Haris Tabakovic,Hoffenheim,BIH,FW,FW,30,9.1,centroavante_goleador
1632,Jonathan Tah,Leverkusen,GER,DF,DF,28,33.0,zagueiro_construtor
1633,Edmond Tapsoba,Leverkusen,BFA,DF,DF,25,27.9,zagueiro_construtor
1634,Mathys Tel,Bayern Munich,FRA,"FW,MF",FW,19,2.8,segundo_atacante
1635,Nathan Tella,Leverkusen,NGA,"MF,FW",MF,25,15.1,box_to_box
1636,Martin Terrier,Leverkusen,FRA,"MF,FW",MF,27,6.5,meia_criativo
1637,Arthur Theate,Eint Frankfurt,BEL,DF,DF,24,30.0,zagueiro_construtor
1638,Norman Theuerkauf,Heidenheim,GER,MF,MF,37,0.2,volante_defensivo
1639,Denis Thomalla,Heidenheim,GER,MF,MF,31,0.0,volante_defensivo
1640,Phillip Tietz,Augsburg,GER,FW,FW,27,18.7,centroavante_goleador
1641,Umut Tohumcu,Hoffenheim,GER,"MF,FW",MF,19,4.2,volante_defensivo
1642,John Tolkin,Holstein Kiel,USA,"DF,MF",DF,22,8.2,lateral_ofensivo
1643,Tiago Tomás,Wolfsburg,POR,"FW,MF",FW,22,20.9,ponta_dribllador
1644,Bazoumana Touré,Hoffenheim,CIV,"FW,MF",FW,18,6.8,segundo_atacante
1645,Lucas Tousart,Union Berlin,FRA,MF,MF,27,6.2,volante_defensivo
1646,Omar Traoré,Heidenheim,GER,DF,DF,26,29.1,zagueiro_construtor
1647,Kevin Trapp,Eint Frankfurt,GER,GK,GK,34,25.5,goleiro_titular
1648,Philipp Treu,St. Pauli,GER,"MF,DF",MF,23,32.0,volante_defensivo
1649,Christopher Trimmel,Union Berlin,AUT,"DF,MF",DF,37,19.3,lateral_ofensivo
1650,Tuta,Eint Frankfurt,BRA,"DF,MF",DF,25,25.3,zagueiro_construtor
1651,Lukas Ullrich,Gladbach,GER,DF,DF,20,21.1,lateral_ofensivo
1652,Sven Ulreich,Bayern Munich,GER,GK,GK,35,1.0,goleiro_reserva
1653,Deniz Undav,Stuttgart,GER,"FW,MF",FW,28,19.2,ponta_dribllador
1654,Dayot Upamecano,Bayern Munich,FRA,DF,DF,25,19.5,zagueiro_construtor
1655,Jonas Urbig,Bayern Munich,GER,GK,GK,20,8.0,goleiro_joia
1656,Can Uzun,Eint Frankfurt,TUR,"MF,FW",MF,18,7.5,meia_criativo
1657,Josha Vagnoman,Stuttgart,GER,"DF,MF",DF,23,20.4,lateral_ofensivo
1658,Siebe Van Der Heyden,St. Pauli,BEL,"DF,MF",DF,26,9.7,zagueiro_classico
1659,Maarten Vandevoordt,RB Leipzig,BEL,GK,GK,22,4.8,goleiro_joia
1660,Ruben Vargas,Augsburg,SUI,"MF,FW",MF,25,3.4,meia_criativo
1661,Nikola Vasilj,St. Pauli,BIH,GK,GK,28,33.0,goleiro_titular
1662,Denis Vavro,Wolfsburg,SVK,DF,DF,28,27.3,zagueiro_construtor
1663,Miloš Veljković,Werder Bremen,SRB,DF,DF,28,11.4,zagueiro_construtor
1664,Nikolas Veratschnig,Mainz 05,AUT,"DF,MF",DF,21,4.0,zagueiro_classico
1665,Arthur Vermeeren,RB Leipzig,BEL,MF,MF,19,17.5,volante_defensivo
1666,Yorbe Vertessen,Union Berlin,BEL,"MF,FW",MF,23,8.0,meia_criativo
1667,Gabriel Vidovic,Bayern Munich,CRO,MF,MF,20,0.3,meia_criativo
1668,Gabriel Vidovic,Mainz 05,CRO,MF,MF,20,0.0,meia_criativo
1669,Kevin Vogt,Union Berlin,GER,DF,DF,32,15.2,zagueiro_construtor
1670,Kevin Volland,Union Berlin,GER,"FW,MF",FW,32,0.7,segundo_atacante
1671,Aster Vranckx,Wolfsburg,BEL,MF,MF,21,6.2,volante_defensivo
1672,Robert Wagner,St. Pauli,GER,MF,MF,21,4.5,volante_defensivo
1673,Elye Wahi,Eint Frankfurt,FRA,"FW,MF",FW,21,2.2,centroavante_goleador
1674,Hauke Wahl,St. Pauli,GER,DF,DF,30,33.0,zagueiro_construtor
1675,Paul Wanner,Heidenheim,GER,"MF,FW",MF,18,19.7,box_to_box
1676,Kjell-Arik Wätjen,Dortmund,GER,MF,MF,18,0.2,volante_defensivo
1677,Julian Weigl,Gladbach,GER,MF,MF,28,32.0,volante_defensivo
1678,Timon Weiner,Holstein Kiel,GER,GK,GK,25,25.0,goleiro_joia
1679,Nelson Weiper,Mainz 05,GER,"FW,MF",FW,19,7.8,segundo_atacante
1680,Mitchell Weiser,Werder Bremen,GER,"DF,MF",DF,30,31.9,lateral_ofensivo
1681,Noah Weißhaupt,St. Pauli,GER,"FW,MF",FW,22,12.9,ponta_dribllador
1682,Noah Weißhaupt,Freiburg,GER,FW,FW,22,0.9,centroavante_goleador
1683,Silvan Widmer,Mainz 05,SUI,DF,DF,31,5.6,lateral_ofensivo
1684,Patrick Wimmer,Wolfsburg,AUT,"MF,FW",MF,23,19.7,box_to_box
1685,Jonas Wind,Wolfsburg,DEN,"FW,MF",FW,25,21.8,segundo_atacante
1686,Florian Wirtz,Leverkusen,GER,"MF,FW",MF,21,26.1,box_to_box
1687,Dani de Wit,Bochum,NED,"MF,FW",MF,26,12.8,meia_criativo
1688,Maximilian Wittek,Bochum,GER,DF,DF,28,30.1,zagueiro_construtor
1689,Marius Wolf,Augsburg,GER,DF,DF,29,23.8,lateral_ofensivo
1690,Nick Woltemade,Stuttgart,GER,"FW,MF",FW,22,18.0,centroavante_goleador
1691,Jeong Woo-yeong,Union Berlin,KOR,"MF,FW",MF,24,14.0,box_to_box
1692,Granit Xhaka,Leverkusen,SUI,MF,MF,31,32.1,box_to_box
1693,Erencan Yardimci,Hoffenheim,TUR,"FW,MF",FW,22,3.5,centroavante_goleador
1694,Dan-Axel Zagadou,Stuttgart,FRA,"DF,MF",DF,25,0.3,zagueiro_classico
1695,David Zec,Holstein Kiel,SVN,DF,DF,24,17.1,zagueiro_classico
1696,Robin Zentner,Mainz 05,GER,GK,GK,29,32.0,goleiro_titular
1697,Cedric Zesiger,Augsburg,SUI,DF,DF,26,13.6,lateral_ofensivo
1698,Cedric Zesiger,Wolfsburg,SUI,DF,DF,26,5.8,zagueiro_classico
1699,Michael Zetterer,Werder Bremen,GER,GK,GK,29,34.0,goleiro_titular
1700,Budu Zivzivadze,Heidenheim,GEO,FW,FW,30,10.6,segundo_atacante
1701,Max Aarons,Valencia,ENG,"DF,MF",DF,24,1.3,zagueiro_classico
1702,Rodrigo Abajas,Valencia,ESP,DF,DF,21,0.7,zagueiro_classico
1703,Abel,Osasuna,ESP,DF,DF,23,23.0,zagueiro_construtor
1704,Nabil Aberdin,Getafe,FRA,MF,MF,21,2.9,volante_defensivo
1705,Abdel Abqar,Alavés,MAR,DF,DF,25,27.4,zagueiro_construtor
1706,Akor Adams,Sevilla,NGA,FW,FW,24,1.5,centroavante_goleador
1707,Adrián,Betis,ESP,GK,GK,37,19.0,goleiro_titular
1708,Julen Agirrezabala,Athletic Club,ESP,GK,GK,23,13.4,goleiro_joia
1709,Lucien Agoume,Sevilla,FRA,MF,MF,22,23.5,volante_defensivo
1710,Álvaro Aguado,Espanyol,ESP,MF,MF,28,4.9,meia_criativo
1711,Lorenzo Aguado,Real Madrid,ESP,DF,DF,21,0.1,zagueiro_classico
1712,Nayef Aguerd,Real Sociedad,MAR,DF,DF,28,19.6,zagueiro_construtor
1713,Joseph Aidoo,Valladolid,GHA,DF,DF,28,6.5,zagueiro_classico
1714,Joseph Aidoo,Celta Vigo,GHA,DF,DF,28,0.0,zagueiro_classico
1715,Ilias Akhomach,Villarreal,MAR,"MF,FW",MF,20,6.5,box_to_box
1716,David Alaba,Real Madrid,AUT,DF,DF,32,3.5,zagueiro_classico
1717,Ibrahim Alani,Valladolid,NGA,MF,MF,18,1.8,volante_defensivo
1718,Raúl Albiol,Villarreal,ESP,DF,DF,38,13.2,zagueiro_classico
1719,Omar Alderete,Getafe,PAR,DF,DF,27,33.0,zagueiro_construtor
1720,Carles Aleñá,Getafe,ESP,"MF,FW",MF,26,5.0,volante_defensivo
1721,Carles Aleñá,Alavés,ESP,"MF,FW",MF,26,12.1,volante_defensivo
1722,Alfon,Celta Vigo,ESP,"FW,MF",FW,25,15.2,ponta_dribllador
1723,Tadeo Allende,Celta Vigo,ARG,FW,FW,25,0.0,centroavante_goleador
1724,Domingos André Ribeiro Almeida,Valencia,POR,"MF,FW",MF,24,22.0,box_to_box
1725,Iker Almena,Girona,ESP,"FW,DF",FW,20,0.5,segundo_atacante
1726,Marcos Alonso,Celta Vigo,ESP,DF,DF,33,29.4,zagueiro_construtor
1727,Adrià Altimira,Leganés,ESP,"DF,FW",DF,23,18.1,zagueiro_classico
1728,Sergi Altimira,Betis,ESP,MF,MF,22,21.9,volante_defensivo
1729,Hugo Álvarez,Celta Vigo,ESP,"MF,DF",MF,21,17.5,box_to_box
1730,Julián Álvarez,Atlético Madrid,ARG,FW,FW,24,27.9,ponta_dribllador
1731,Yeray Álvarez,Athletic Club,ESP,DF,DF,29,19.8,zagueiro_construtor
1732,Selim Amallah,Valladolid,MAR,MF,MF,27,15.3,box_to_box
1733,Amath,Valladolid,SEN,"FW,DF",FW,28,4.2,segundo_atacante
1734,Marcos André,Valladolid,BRA,FW,FW,27,13.2,segundo_atacante
1735,Leandro Antonetti,Sevilla,PUR,FW,FW,21,0.3,centroavante_goleador
1736,Antoniu,Espanyol,ESP,"FW,MF",FW,21,11.4,ponta_dribllador
1737,Antony,Betis,BRA,FW,FW,24,15.1,ponta_dribllador
1738,Anuar,Valladolid,MAR,"MF,FW",MF,29,19.1,volante_defensivo
1739,Aritz Arambarri,Leganés,ESP,DF,DF,26,2.0,zagueiro_classico
1740,Mauro Arambarri,Getafe,URU,MF,MF,28,29.6,volante_defensivo
1741,Jon Aramburu,Real Sociedad,VEN,DF,DF,22,27.3,zagueiro_construtor
1742,Ronald Araújo,Barcelona,URU,DF,DF,25,8.4,zagueiro_classico
1743,Adu Ares,Athletic Club,ESP,FW,FW,22,0.2,centroavante_goleador
1744,Jesús Areso,Osasuna,ESP,DF,DF,25,34.2,lateral_ofensivo
1745,David Argüelles,Getafe,ESP,MF,MF,22,0.1,volante_defensivo
1746,José Arnaiz,Osasuna,ESP,"FW,MF",FW,29,1.5,centroavante_goleador
1747,Sergio Arribas,Betis,ESP,DF,DF,21,1.0,zagueiro_classico
1748,Takuma Asano,Mallorca,JPN,"FW,MF",FW,29,11.7,ponta_dribllador
1749,Raúl Asencio,Real Madrid,ESP,DF,DF,21,18.6,zagueiro_classico
1750,Iago Aspas,Celta Vigo,ESP,"FW,MF",FW,36,19.4,ponta_dribllador
1751,Yaser Asprilla,Girona,COL,"FW,MF",FW,20,15.6,ponta_dribllador
1752,Ezequiel Ávila,Betis,ARG,FW,FW,30,7.5,centroavante_goleador
1753,Adam Aznou,Valladolid,MAR,DF,DF,18,9.7,zagueiro_classico
1754,César Azpilicueta,Atlético Madrid,ESP,DF,DF,34,9.7,zagueiro_construtor
1755,Papa Ba,Girona,ESP,MF,MF,19,0.5,volante_defensivo
1756,Loïc Bade,Sevilla,FRA,DF,DF,24,29.8,zagueiro_classico
1757,Alex Baena,Villarreal,ESP,"MF,FW",MF,23,28.8,box_to_box
1758,Juma Bah,Valladolid,SLE,DF,DF,18,9.6,zagueiro_classico
1759,Eric Bailly,Villarreal,CIV,DF,DF,30,6.9,zagueiro_classico
1760,Stefan Bajcetic,Las Palmas,ESP,"MF,DF",MF,19,10.8,volante_defensivo
1761,Cédric Bakambu,Betis,COD,FW,FW,33,7.9,segundo_atacante
1762,Alejandro Balde,Barcelona,ESP,DF,DF,20,25.4,lateral_ofensivo
1763,Iván Balliu,Rayo Vallecano,ALB,DF,DF,32,13.3,zagueiro_classico
1764,Jonathan Bamba,Celta Vigo,CIV,"FW,MF",FW,28,9.0,ponta_dribllador
1765,Adrian Baquerin,Valladolid,ESP,FW,FW,17,0.5,centroavante_goleador
1766,Valentín Barco,Sevilla,ARG,"DF,FW",DF,20,3.2,zagueiro_classico
1767,Borna Barišić,Leganés,CRO,DF,DF,31,0.1,zagueiro_classico
1768,Kike Barja,Osasuna,ESP,"FW,MF",FW,27,3.5,segundo_atacante
1769,Enzo Barrenechea,Valencia,ARG,MF,MF,23,24.3,volante_defensivo
1770,Ander Barrenetxea,Real Sociedad,ESP,"MF,FW",MF,22,14.0,box_to_box
1771,Pablo Barrios,Atlético Madrid,ESP,MF,MF,21,25.9,volante_defensivo
1772,Thierno Barry,Villarreal,FRA,FW,FW,21,25.8,ponta_dribllador
1773,Marc Bartra,Betis,ESP,DF,DF,33,23.3,zagueiro_classico
1774,Aboubacar Bassinga,Las Palmas,CIV,MF,MF,19,0.0,volante_defensivo
1775,Augusto Batalla,Rayo Vallecano,ARG,GK,GK,28,32.0,goleiro_titular
1776,Rafael Bauza,Espanyol,ESP,MF,MF,19,2.0,volante_defensivo
1777,Sheraldo Becker,Real Sociedad,SUR,"FW,MF",FW,29,11.1,ponta_dribllador
1778,Donny van de Beek,Girona,NED,MF,MF,27,15.8,volante_defensivo
1779,Luken Beitia,Real Sociedad,ESP,DF,DF,20,0.1,zagueiro_classico
1780,Ismael Bekhoucha,Getafe,MAR,"MF,DF",MF,19,0.8,volante_defensivo
1781,Héctor Bellerín,Betis,ESP,DF,DF,29,6.4,lateral_ofensivo
1782,Jude Bellingham,Real Madrid,ENG,MF,MF,21,27.6,box_to_box
1783,Fran Beltrán,Celta Vigo,ESP,MF,MF,25,26.9,volante_defensivo
1784,Carlos Benavídez,Alavés,URU,MF,MF,26,5.4,meia_criativo
1785,Iker Benito,Osasuna,ESP,"FW,MF",FW,21,0.4,segundo_atacante
1786,Yuri Berchiche,Athletic Club,ESP,DF,DF,34,22.7,zagueiro_construtor
1787,Álex Berenguer,Athletic Club,ESP,"FW,MF",FW,29,26.0,ponta_dribllador
1788,Marc Bernal,Barcelona,ESP,MF,MF,17,2.7,volante_defensivo
1789,Juan Bernat,Villarreal,ESP,"DF,MF",DF,31,2.4,lateral_ofensivo
1790,Juan Bernat,Getafe,ESP,"MF,DF",MF,31,7.8,volante_defensivo
1791,Juan Berrocal,Getafe,ESP,DF,DF,25,11.8,zagueiro_classico
1792,Antonio Blanco,Alavés,ESP,MF,MF,24,30.3,volante_defensivo
1793,Daley Blind,Girona,NED,DF,DF,34,30.9,zagueiro_construtor
1794,Adama Boiro,Athletic Club,ESP,"DF,FW",DF,22,12.2,zagueiro_construtor
1795,Enzo Boyomo,Osasuna,CMR,DF,DF,22,33.2,zagueiro_construtor
1796,Enzo Boyomo,Valladolid,CMR,DF,DF,22,3.0,zagueiro_classico
1797,Darko Brašanac,Leganés,SRB,MF,MF,32,18.0,volante_defensivo
1798,Tajon Buchanan,Villarreal,CAN,MF,MF,25,4.6,meia_criativo
1799,Ante Budimir,Osasuna,CRO,FW,FW,33,32.8,centroavante_goleador
1800,Manu Bueno,Sevilla,ESP,"MF,FW",MF,20,1.6,meia_criativo
1801,Endika Buján,Athletic Club,ESP,FW,FW,21,0.1,centroavante_goleador
1802,Pau Cabanes,Villarreal,ESP,"MF,FW",MF,19,1.8,meia_criativo
1803,Pau Cabanes,Alavés,ESP,"MF,FW",MF,19,2.1,volante_defensivo
1804,Leandro Cabrera,Espanyol,URU,DF,DF,33,31.9,zagueiro_classico
1805,Fernando Calero,Espanyol,ESP,"DF,MF",DF,28,7.9,zagueiro_classico
1806,Eduardo Camavinga,Real Madrid,FRA,"MF,DF",MF,21,12.2,box_to_box
1807,Sergio Camello,Rayo Vallecano,ESP,FW,FW,23,12.6,segundo_atacante
1808,José Campaña,Las Palmas,ESP,MF,MF,31,13.2,volante_defensivo
1809,Peio Canales,Athletic Club,ESP,"MF,FW",MF,19,2.9,volante_defensivo
1810,Antonio Candela,Valladolid,ITA,DF,DF,24,10.1,zagueiro_classico
1811,Sergi Canós,Valencia,ESP,"MF,FW",MF,27,4.1,meia_criativo
1812,Dani Cárdenas,Rayo Vallecano,ESP,GK,GK,27,6.0,goleiro_reserva
1813,Irvin Cardona,Espanyol,FRA,"FW,MF",FW,26,6.7,segundo_atacante
1814,Marc Cardona,Las Palmas,ESP,"FW,DF",FW,29,1.5,centroavante_goleador
1815,Sergi Cardona,Villarreal,ESP,DF,DF,25,32.7,lateral_ofensivo
1816,Johnny Cardoso,Betis,USA,MF,MF,22,23.8,volante_defensivo
1817,José Carlos González,Las Palmas,ESP,DF,DF,18,0.1,zagueiro_classico
1818,Carmona,Sevilla,ESP,DF,DF,22,32.7,zagueiro_construtor
